5,0.656479
5,0.877485
5,0.923514
5,0.825082
5,0.854781
5,0.827499
5,0.958765
5,0.941878
5,0.970680
5,0.891809
5,0.905427
6,0.717055
6,0.650565
6,0.855010
6,0.734565
6,0.977408
6,0.964887
6,1.020351
6,0.702616
6,0.929294
6,0.905591
6,0.643589
6,0.760583
6,0.689897
6,0.748469
6,0.977407
6,0.664367
6,0.649627
6,0.923423
6,1.006723
6,0.642912
6,0.714455
6,0.917774
6,0.909053
6,0.931580
6,0.633081
6,0.719680
6,0.961039
6,0.661336
6,1.006213
6,0.920516
6,0.644247
6,1.028560
6,0.915339
6,0.649731
6,0.659138
6,0.692048
6,0.860069
6,0.963336
6,0.700885
6,0.932018
6,0.973086
6,0.741853
6,0.672756
6,1.071733
6,1.020763
6,0.952868
6,1.012416
6,0.720208
6,0.630982
6,0.654092
7,0.689100
7,0.710372
7,0.674228
7,0.945229
7,0.756272
7,0.725603
7,0.973821
7,0.930713
7,1.028283
7,0.879172
7,0.881725
7,0.779029
7,0.997882
7,0.935662
7,0.944626
7,1.030275
7,0.973007
7,1.022885
7,0.891632
7,0.710265
7,0.956072
7,0.647226
7,0.911400
7,0.960997
7,1.017035
7,0.779688
7,0.698565
7,0.829340
7,0.584019
7,0.820500
7,0.933887
7,0.968149
7,0.826865
7,0.639013
7,0.639201
7,0.675217
7,0.788747
7,0.941863
7,0.838691
7,0.729477
7,0.958843
7,0.994715
7,0.620452
7,0.641142
7,0.796298
7,0.712288
7,0.900869
7,0.689114
7,0.653147
7,0.769918
8,0.707656
8,0.815100
8,0.668218
8,0.502606
8,0.666174
8,0.806147
8,0.965382
8,0.941890
8,0.463310
8,0.991112
8,1.009096
8,0.677655
8,0.972600
8,0.996078
8,0.786632
8,0.667754
8,0.909674
8,0.664270
8,0.851647
8,0.902686
8,0.604291
8,1.006577
8,0.895984
8,1.049965
8,0.809284
8,0.695519
8,0.866562
8,0.990517
8,0.788964
8,0.641527
8,0.926096
8,0.764425
8,0.688365
8,0.939703
8,0.689713
8,0.937903
8,0.908104
8,0.765796
8,0.758292
8,1.005842
8,0.936665
8,0.875704
8,0.911151
8,0.678420
8,0.694136
8,0.825118
8,0.847632
8,0.995475
8,1.019802
8,0.883813
9,0.830165
9,0.959991
9,0.993611
9,0.720094
9,0.978194
9,0.761124
9,0.441682
9,1.032097
9,0.707406
9,0.815111
9,0.683337
9,0.924455
9,0.915171
9,0.693848
9,0.678071
9,1.014752
9,0.911236
9,0.870176
9,0.949644
9,0.983580
9,0.713767
9,0.960381
9,1.037921
9,0.686721
9,0.706323
9,0.990465
9,1.023815
9,0.506208
9,0.924681
9,0.485710
9,1.015211
9,0.660142
9,0.958456
9,0.700760
9,0.775522
9,0.847766
9,0.938238
9,0.897715
9,0.657442
9,0.924968
9,0.703565
9,0.981824
9,0.739810
9,0.951445
9,1.018512
9,0.651735
9,0.927953
9,0.760896
9,0.945395
9,0.804732
10,0.900292
10,0.705066
10,1.018798
10,0.652847
10,0.660655
10,0.674476
10,1.018176
10,0.966642
10,0.865487
10,0.733271
10,0.709790
10,0.998310
10,0.982101
10,0.983537
10,0.900390
10,0.881625
10,0.917018
10,0.779999
10,0.652925
10,0.474206
10,0.931791
10,0.711118
10,0.698550
10,0.691861
10,0.894776
10,0.925769
10,0.747481
10,0.888347
10,0.889485
10,1.060167
10,0.449193
10,0.450262
10,0.928327
10,1.039035
10,0.439347
10,0.701428
10,0.608583
10,0.676347
10,0.991179
10,0.886080
10,0.807488
10,0.964177
10,0.959902
10,1.034878
10,0.453631
10,0.451192
10,0.883089
10,1.003461
10,0.802830
10,0.932755
11,0.468185
11,0.933064
11,0.421556
11,0.980573
11,0.983349
11,0.496595
11,0.985164
11,0.863255
11,0.970998
11,0.474565
11,0.816935
11,0.949857
11,0.959620
11,0.492183
11,1.014708
11,0.920254
11,0.976647
11,0.796443
11,0.939443
11,0.762240
11,0.927330
11,0.498845
11,0.706544
11,1.044031
11,0.981537
11,0.717101
11,1.001951
11,0.948029
11,0.737625
11,0.706621
11,0.820752
11,0.918297
11,0.904735
11,1.017446
11,0.994433
11,0.736753
11,1.092667
11,0.441064
11,0.733267
11,0.461929
11,0.970512
11,0.697568
11,0.890103
11,0.980807
11,0.672329
11,1.003369
11,0.937303
11,0.711290
11,0.686075
11,0.712174
12,0.898977
12,0.967875
12,0.713054
12,0.909102
12,1.066828
12,0.607964
12,0.499031
12,0.898914
12,0.890936
12,0.665135
12,1.044833
12,0.942638
12,0.873850
12,0.979976
12,0.844883
12,0.882658
12,0.439190
12,0.447007
12,0.859274
12,0.659679
12,0.640023
12,0.730738
12,0.806941
12,0.972251
12,0.489911
12,0.652271
12,0.524536
12,0.674139
12,0.938789
12,0.816223
12,0.991139
12,0.486121
12,0.478968
12,0.678578
12,0.902004
12,1.000771
12,0.930474
12,0.716966
12,0.477633
12,1.015278
12,0.931598
12,0.937110
12,0.444511
12,0.697598
12,0.905590
12,1.005481
12,0.957673
12,0.686335
12,0.964160
12,0.939649
13,0.433007
13,1.029367
13,1.028297
13,0.693485
13,0.895325
13,0.467652
13,0.463051
13,0.458466
13,0.934645
13,0.444855
13,0.668635
13,0.771834
13,0.499845
13,0.476805
13,0.998558
13,0.456469
13,0.456497
13,0.665117
13,0.671967
13,0.955576
13,0.669347
13,0.663656
13,0.937576
13,0.519867
13,0.871359
13,0.955541
13,0.434079
13,0.721391
13,0.599737
13,0.633383
13,0.615843
13,0.918711
13,0.814384
13,0.850770
13,0.919047
13,0.451809
13,0.712302
13,0.820210
13,0.423277
13,0.931845
13,0.877415
13,0.921962
13,0.450391
13,0.677883
13,0.444881
13,1.009067
13,0.461695
13,0.498125
13,0.442980
13,0.526369
14,0.450518
14,0.914724
14,0.939700
14,0.377960
14,0.453641
14,0.735251
14,1.117308
14,1.101350
14,1.038559
14,0.961607
14,0.671086
14,0.465671
14,0.486754
14,0.490499
14,0.977814
14,1.054344
14,1.088221
14,0.746680
14,0.878891
14,1.091332
14,0.796854
14,0.598506
14,1.051745
14,0.997198
14,0.632489
14,1.018630
14,1.071058
14,0.436185
14,0.953126
14,1.051323
14,1.098906
14,0.776751
14,1.127095
14,1.055215
14,0.476217
14,0.487692
14,0.524419
14,0.998146
14,0.775763
14,0.416935
14,1.009920
14,0.573830
14,1.090241
14,1.088840
14,0.681775
14,0.523370
14,0.465232
14,0.499754
14,0.516819
14,0.525284
15,0.692590
15,1.173122
15,0.763835
15,0.461229
15,1.073185
15,0.720519
15,0.482220
15,0.933322
15,0.834882
15,1.101388
15,0.761032
15,0.710013
15,1.143209
15,1.130743
15,1.038156
15,0.487549
15,0.982621
15,0.649848
15,0.691342
15,1.023775
15,0.996881
15,0.482156
15,0.471550
15,0.481745
15,0.998307
15,0.727938
15,0.505653
15,1.016559
15,0.501863
15,0.712955
15,0.940834
15,0.489384
15,0.671635
15,1.353243
15,0.751913
15,0.823005
15,0.466106
15,0.802131
15,1.395188
15,0.901982
15,0.522925
15,0.507033
15,0.542315
15,0.575870
15,0.653959
15,0.749693
15,1.169029
15,1.051942
15,0.498899
15,0.513310
16,1.117517
16,0.487173
16,1.054577
16,1.154262
16,0.798951
16,0.624575
16,0.552860
16,0.487224
16,0.687820
16,0.535060
16,1.158826
16,0.514772
16,0.619068
16,0.533814
16,0.505079
16,0.736281
16,0.548817
16,0.752533
16,0.701136
16,0.422672
16,0.861294
16,0.477566
16,0.788773
16,0.902668
16,0.901095
16,0.485584
16,1.208840
16,1.080046
16,0.546581
16,0.513774
16,0.732938
16,0.867339
16,1.134633
16,0.438895
16,0.377516
16,0.476534
16,1.011563
16,1.286757
16,0.552797
16,0.462568
16,0.509076
16,0.448945
16,0.536149
16,0.450038
16,0.499570
16,0.929018
16,0.974466
16,0.977011
16,0.725892
16,0.978946
17,0.713513
17,0.979829
17,1.075484
17,0.498762
17,1.018338
17,0.493463
17,0.460954
17,0.469796
17,0.699582
17,1.142131
17,0.958776
17,0.742550
17,0.799011
17,0.800839
17,0.584655
17,0.496875
17,0.975954
17,0.478963
17,0.660169
17,0.492619
17,0.627278
17,1.011916
17,0.469834
17,0.455836
17,0.633966
17,0.641008
17,0.466702
17,0.872168
17,0.980151
17,1.097044
17,0.478543
17,0.839968
17,0.952098
17,0.575786
17,0.978795
17,0.608680
17,0.963169
17,0.996365
17,0.897795
17,0.558077
17,0.602769
17,1.033976
17,1.089279
17,0.913268
17,0.730770
17,0.483606
17,0.923488
17,0.537847
17,0.969418
17,0.980390
18,0.560988
18,0.917731
18,0.551064
18,0.501749
18,0.864520
18,0.556340
18,0.997707
18,0.516637
18,0.589959
18,0.973749
18,0.479255
18,0.511156
18,0.500683
18,0.769895
18,0.594233
18,0.472355
18,1.028800
18,0.529129
18,0.582967
18,1.189565
18,0.682931
18,0.699263
18,0.494748
18,0.873805
18,0.494764
18,0.958203
18,0.888810
18,0.392360
18,0.615801
18,0.476443
18,1.375317
18,0.407590
18,1.077868
18,0.496151
18,1.000717
18,0.949807
18,0.568505
18,0.508460
18,1.007740
18,0.515495
18,0.595141
18,0.511493
18,1.695091
18,0.522770
18,0.559328
18,0.469151
18,0.535654
18,0.421590
18,0.469631
18,1.022481
19,0.685032
19,0.509310
19,0.574161
19,0.465840
19,0.514787
19,0.468834
19,0.501477
19,1.098537
19,0.606338
19,0.489916
19,0.922937
19,0.548010
19,0.953349
19,0.873400
19,0.952000
19,0.863439
19,0.988464
19,0.513953
19,0.415946
19,0.540919
19,0.623550
19,0.469729
19,0.620068
19,0.543605
19,0.519903
19,1.028950
19,0.474471
19,0.650142
19,0.468436
19,2.000345
19,0.729745
19,2.445508
19,2.352903
19,4.359979
19,0.493177
19,1.000939
19,0.721521
19,1.006801
19,1.029020
19,1.080852
19,0.493567
19,0.664170
19,1.120102
19,0.963340
19,1.052690
19,0.683878
19,1.081757
19,0.480871
19,0.489620
19,0.558934
20,0.256555
20,0.364135
20,0.349952
20,0.463737
20,0.362968
20,0.451207
20,0.361359
20,0.450188
20,0.270387
20,0.451239
20,0.362360
20,0.306003
20,0.460270
20,0.451151
20,0.445247
20,0.451145
20,0.458463
20,0.269723
20,0.464721
20,0.474284
20,0.293501
20,0.649741
20,0.276725
20,0.276850
20,0.367951
20,0.264621
20,0.394055
20,0.448439
20,0.340430
20,0.275370
20,0.458985
20,0.407005
20,0.380239
20,0.447711
20,0.419268
20,0.386348
20,0.451688
20,0.452006
20,0.431758
20,0.260744
20,0.469670
20,0.362541
20,0.373815
20,0.438724
20,0.372566
20,0.452551
20,0.987753
20,0.507976
20,0.906366
20,0.427811
21,0.508423
21,1.042301
21,0.969630
21,0.490946
21,0.480930
21,0.708478
21,0.799928
21,1.138640
21,1.112994
21,0.607924
21,0.508495
21,0.705438
21,0.482268
21,0.705031
21,0.550622
21,0.495790
21,0.505968
21,0.537384
21,0.518064
21,1.112218
21,0.562017
21,0.505180
21,0.604183
21,0.441437
21,0.601817
21,0.986044
21,1.049061
21,0.446831
21,1.028680
21,0.470057
21,0.880017
21,0.509027
21,1.147183
21,0.409435
21,0.409879
21,0.389823
21,0.485342
21,0.283871
21,0.356108
21,0.450061
21,0.358168
21,0.274525
21,0.395899
21,0.444960
21,0.359527
21,0.351059
21,0.281182
21,0.451256
21,0.257645
21,0.272497
22,0.274662
22,0.355555
22,0.450406
22,0.279547
22,0.271915
22,0.267698
22,0.271703
22,0.357114
22,0.369490
22,0.354662
22,0.267346
22,0.365855
22,0.439539
22,0.356050
22,0.268110
22,0.272519
22,0.420461
22,0.277945
22,0.359467
22,0.266058
22,0.264666
22,0.453572
22,0.451307
22,0.454742
22,0.356907
22,0.447149
22,0.414045
22,0.385266
22,0.279255
22,0.360122
22,0.357849
22,0.364027
22,0.268034
22,0.408826
22,0.460023
22,0.457759
22,0.441956
22,0.361088
22,0.481497
22,0.361368
22,0.441138
22,0.490660
22,0.269568
22,0.263943
22,0.271812
22,0.473515
22,0.468388
22,0.411768
22,0.273031
22,0.450693
23,0.448332
23,0.350507
23,0.364021
23,0.349704
23,0.359911
23,0.354862
23,0.448225
23,0.448952
23,0.228992
23,0.460001
23,0.455200
23,0.263365
23,0.266354
23,0.259245
23,0.278746
23,0.263442
23,0.274059
23,0.269939
23,0.365475
23,0.264773
23,0.448197
23,0.404993
23,0.461077
23,0.373853
23,0.266177
23,0.354265
23,0.311794
23,0.459811
23,0.458558
23,0.466498
23,0.455639
23,0.275535
23,0.464312
23,0.432849
23,0.453873
23,0.267513
23,0.443709
23,0.266554
23,0.455501
23,0.487021
23,0.354284
23,0.256659
23,0.264867
23,0.441881
23,0.460887
23,0.395153
23,0.448650
23,0.357180
23,0.474809
23,0.261421
24,0.264450
24,0.273420
24,0.267172
24,0.317738
24,0.266123
24,0.268541
24,0.321337
24,0.455239
24,0.268622
24,0.267879
24,0.354869
24,0.269507
24,0.273766
24,0.239361
24,0.269745
24,0.352582
24,0.268673
24,0.273151
24,0.372269
24,0.351332
24,0.280607
24,0.355895
24,0.276421
24,0.443170
24,0.255512
24,0.269164
24,0.264623
24,0.268737
24,0.457659
24,0.271096
24,0.268480
24,0.427758
24,0.267901
24,0.264938
24,0.450463
24,0.454229
24,0.453762
24,0.266424
24,0.256284
24,0.273298
24,0.441226
24,0.271079
24,0.253684
24,0.354082
24,0.276961
24,0.273149
24,0.407731
24,0.271013
24,0.402752
24,0.272527
